id,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,class
56274,0.0,1358.0,322.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9544859081558026,0.0,0.0,14.0,35.0,normal
24217,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,132.0,22.0,0.9451166331601156,0.917693454770935,0.0,0.0,0.1562915825224259,0.0494418360854292,0.0,249.0,22.0,attack
104899,0.0,411.0,1033.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.8885392523994078,0.0,0.0,263.0,239.0,normal
106525,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0102699137114215,0.0,0.0,2.0,159.0,attack
14685,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,235.0,1.0,0.0,0.0,0.9107455170516414,0.9676191686009306,0.0097272280107281,0.0663795438928292,0.0,255.0,1.0,attack
49711,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,229.0,13.0,0.994661614292187,0.8827405505075687,0.0,0.0,0.0573657389134364,0.0661243106188134,0.0,252.0,13.0,attack
115376,0.0,259.0,2154.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,11.0,25.0,0.0,0.0,0.0,0.0,0.963492757334902,0.0,0.0891531637358753,223.0,269.0,normal
79125,0.0,334.0,272.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.9481130699611334,0.0,0.2206156800406378,253.0,240.0,normal
89108,0.0,244.0,3158.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,36.0,38.0,0.0,0.0,0.0325988427572723,0.030672637380613,0.9705792936575796,0.0,0.0464207337399349,66.0,246.0,normal
115282,0.0,188.0,3761.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9184662783639208,0.0,0.0,4.0,241.0,normal
79102,0.0,421.0,883.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.9979120619573034,0.0,0.0,264.0,261.0,normal
54489,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,259.0,12.0,0.9947769661621152,0.9617971705764368,0.0,0.0,0.047008027352103,0.0464556123863763,0.0,266.0,12.0,attack
57794,0.0,202.0,1373.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.9221567518192216,0.0,0.0,18.0,246.0,normal
1142,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,288.0,11.0,0.949879288272722,0.9259359310662804,0.0,0.0,0.0379017345280294,0.0543024025136256,0.0,237.0,8.0,attack
76897,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,35.0,0.0,0.0,0.0,0.0,0.9638960811506428,0.0,0.9161914203994708,1.0,217.0,attack
43988,0.0,187.0,2578.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,6.0,0.1824811437670555,0.2585690898211862,0.0,0.0,0.945991749401093,0.0,0.2867027588443664,17.0,148.0,normal
90445,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,48.0,9.0,0.9372197280135404,1.0064024391744484,0.0,0.0,0.1728729079742588,0.1189815617822759,0.0,271.0,10.0,attack
92132,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.923728585338195,0.8449995615630415,0.4586184949260388,1.0123527161929058,0.0,250.0,0.0,attack
119361,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.9944719522825388,0.0,0.0,267.0,3.0,attack
73171,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,115.0,12.0,0.0,0.0,0.8509002956018696,0.9478993144550067,0.0997728842149672,0.0642085206374079,0.0,276.0,12.0,attack
64339,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,268.0,11.0,0.992318169835029,0.8804385292742376,0.0,0.0,0.0386029142433719,0.0467575431811189,0.0,273.0,11.0,attack
106473,20.31529261026708,94.0,53.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9725304744766812,0.0,0.0,38.0,27.0,normal
87927,0.0,203.0,646.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,12.0,18.0,0.0,0.0,0.0,0.0,0.9144038332223324,0.0,0.1110274924782427,12.0,246.0,normal
50411,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,207.0,12.0,0.8929743102370211,0.8150887060541705,0.0,0.0,0.0595321722734209,0.0581907886701671,0.0,252.0,13.0,attack
91947,0.0,243.0,1042.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,8.0,13.0,0.0,0.0,0.0,0.0,0.9705786516668968,0.0,0.1292672176228995,224.0,260.0,normal
2877,41.01263973509183,9.0,38.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.90740588217742,0.9828120959412,0.9150835902772002,0.0,0.0,262.0,3.0,normal
104022,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,23.0,0.0,0.0,0.0,0.0,0.8899383566756782,0.0,1.0106685447570274,0.0,195.0,attack
9129,0.0,430.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9441711906223852,0.0,0.0,6.0,13.0,attack
106408,0.0,197.0,2250.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.9141815573496695,0.0,0.2052276985446106,57.0,266.0,normal
73138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,262.0,5.0,0.9202135719325404,0.9146584233444474,0.0,0.0,0.0190238152522161,0.0556171254933926,0.0,256.0,5.0,attack
7565,0.0,1578.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.9585170001543758,0.0,0.0,102.0,27.0,normal
58185,0.0,6358.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,12.0,0.0,0.0,0.0,0.0,1.0422021242955064,0.0,0.0,131.0,98.0,normal
86687,0.0,206.0,16690.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.9304954243550808,0.0,0.0,37.0,251.0,normal
52900,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,163.0,3.0,0.9600034961506696,0.9073210986818766,0.0,0.0,0.0195966898274558,0.0643323740778724,0.0,273.0,17.0,attack
64806,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,250.0,5.0,0.9562260624230262,0.8987842495648504,0.0,0.0,0.0209314821936161,0.065311033725431,0.0,266.0,5.0,attack
71203,1.941700936594254,594.0,2741.0,0,0.0,0.0,29.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0126370159534,0.0,0.0,193.0,17.0,attack
66980,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,31.0,6.0,0.9237524694235368,0.8999746169734861,0.0,0.0,0.1890922956738481,0.1161271096283397,0.0,256.0,21.0,attack
9133,0.0,1428.0,2496.0,0,0.0,0.0,28.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9046035906127968,0.0,0.0,279.0,120.0,attack
25453,24181.97804603185,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.9024032488915964,0.9586641383810844,0.909921337415948,0.0,0.0,242.0,1.0,attack
40614,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,208.0,8.0,0.855791330827436,0.9344587511984908,0.0,0.0,0.0379497731130164,0.0570022679648813,0.0,240.0,10.0,attack
38608,0.0,211.0,28634.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.9916458533051782,0.0,0.0,5.0,255.0,normal
80261,0.0,317.0,156.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.3058550735468284,0.9936314774894331,0.0,0.6432403702956726,267.0,232.0,normal
117141,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,47.0,0.0,0.0,0.0,0.0,0.9628641652837924,0.0,0.9310681286908256,2.0,103.0,attack
87671,0.0,309.0,4689.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.9718967012810708,0.0,0.0,115.0,232.0,normal
18776,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,259.0,23.0,0.9003155988087119,0.9244544549060524,0.0,0.0,0.0865473407540546,0.0458104841126406,0.0,272.0,25.0,attack
5562,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,249.0,16.0,0.9233427547455332,0.9481446460676168,0.0,0.0,0.066101199729231,0.0653419042304963,0.0,240.0,17.0,attack
105281,0.0,533.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,451.0,484.0,0.0,0.0,0.0,0.0,0.9161457323183506,0.0,0.0,113.0,117.0,attack
123317,0.0,311.0,11517.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,39.0,0.0,0.0,0.0,0.0,1.0334943959778624,0.0,0.0770013710097772,16.0,264.0,normal
58203,0.0,237.0,21742.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,23.0,0.0,0.0,0.0,0.0,0.951164870711376,0.0,0.1586481040186833,257.0,250.0,normal
40822,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,182.0,7.0,0.0,0.0,0.9283990115623256,0.903588046880544,0.0394934835019246,0.0653178078425468,0.0,277.0,6.0,attack
44621,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,123.0,11.0,0.9567029877714298,0.9239460005385784,0.0,0.0,0.0981398271601508,0.0566565748815697,0.0,257.0,11.0,attack
91047,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,240.0,4.0,0.93473956017254,0.9356687705217084,0.0,0.0,0.0182629396978259,0.0455024806485466,0.0,256.0,4.0,attack
91424,0.0,237.0,435.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.9801739168952492,0.0,0.0,7.0,262.0,normal
61086,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,169.0,16.0,0.928403440053022,0.9142605146252728,0.0,0.0,0.0967663601428648,0.0459565071379437,0.0,262.0,17.0,attack
90683,0.0,43.0,757.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.9422246085150586,0.0,0.1524236576153375,20.0,260.0,normal
92052,0.0,44.0,149.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,258.0,258.0,0.0,0.0,0.0,0.0,0.9899406353273044,0.0,0.0,251.0,258.0,normal
37080,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,27.0,0.0,0.0,0.0,0.0,0.9664327982147634,0.0,0.8718331669169561,0.0,65.0,attack
37820,0.0,284.0,845.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,23.0,0.0,0.0,0.0,0.0,0.9112707462361822,0.0,0.0784327781091844,223.0,258.0,normal
32785,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,26.0,25.0,0.0,0.0,0.0,0.0,0.9206291599064896,0.0800597511974812,0.0,257.0,33.0,attack
36576,0.0,138.0,132.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9799799204948668,0.0,0.0,100.0,103.0,normal
108714,0.0,96.0,456.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,37.0,35.0,0.0,0.0,0.0,0.0,0.9378301501585334,0.0,0.0436188515175499,264.0,259.0,normal
102290,0.0,275.0,490.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,23.0,0.0,0.0,0.0,0.0,1.0393233567787554,0.0,0.0,116.0,252.0,normal
45493,0.0,143.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.984563273712477,0.0,0.0,196.0,162.0,attack
33424,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,215.0,10.0,1.008422338203088,0.9898006633690184,0.0,0.0,0.0439147830691741,0.0578532396984875,0.0,263.0,17.0,attack
101968,0.0,222.0,392.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,11.0,14.0,0.0,0.0,0.0,0.0,0.95635702706129,0.0,0.1364562425290643,271.0,251.0,normal
55024,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,104.0,4.0,0.9887073949057672,0.916402596844032,0.0,0.0,0.0397477482149294,0.0615306821890358,0.0,257.0,4.0,attack
53745,3610.691590609627,100.0,134.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.3027548235751985,0.9361143947399316,0.0,255.0,0.0,normal
24192,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,0.4640765887805145,0.3429647164372233,0.0,0.0,0.9061344506721852,0.0,0.5973039848053603,192.0,282.0,normal
93580,0.0,43.0,81.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,193.0,191.0,0.0,0.0,0.0,0.0,0.957128754477497,0.0,0.0,245.0,250.0,normal
36721,0.0,412.0,515.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9620037341457524,0.0,0.0,240.0,85.0,normal
72433,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,124.0,14.0,1.0274697807945865,1.001091199097185,0.0,0.0,0.1153114446363246,0.057833190340869,0.0,244.0,15.0,attack
97401,0.0,385.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,509.0,512.0,0.0,0.0,0.0,0.0,0.9057131737047736,0.0,0.0,74.0,81.0,attack
1277,0.0,26.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9561913190849748,0.0,0.0,5.0,45.0,attack
16674,0.0,294.0,4122.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,17.0,0.0,0.0,0.0,0.0,0.95537800681155,0.0,0.12285089159931,190.0,267.0,normal
108024,0.0,163.0,6012.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,26.0,27.0,0.0,0.0,0.0,0.0,0.8966750351659493,0.0,0.0,259.0,247.0,normal
79202,0.0,222.0,1660.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.8824075131499701,0.0,0.0,62.0,250.0,normal
77897,0.8681215388047536,336634.0,259.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.8711562638417352,0.0,0.9619301103065608,87.0,242.0,normal
78136,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.9816366201319676,1.018112626307793,0.884914296088965,0.0,0.0,10.0,216.0,normal
40430,0.0,370.0,3771.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,11.0,27.0,0.0,0.0,0.0,0.0,0.8965267392469503,0.0,0.0683774469654003,272.0,267.0,normal
26729,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,276.0,23.0,0.8904073293452023,1.042231129634601,0.0,0.0,0.074046918620273,0.0457116562375455,0.0,251.0,22.0,attack
86721,0.0,1149.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,504.0,487.0,0.0,0.0,0.0,0.0,0.9255807924934834,0.0,0.0,177.0,32.0,attack
97753,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0622769767415429,0.1318042755753249,0.0,234.0,29.0,attack
30744,0.0,40.0,116.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,307.0,285.0,0.0,0.0,0.0,0.0,0.9028345408596824,0.0102502897755645,0.0,211.0,160.0,normal
89298,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,216.0,23.0,0.9582816180501068,0.9043861025853008,0.0,0.0,0.1019976492670464,0.056643528481002,0.0,250.0,22.0,attack
1457,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,527.0,0.0,0.1800859581141414,0.0,0.8307710826990022,0.9897501535733936,0.0,0.9701772553328148,0.0,276.0,1.0,attack
22065,0.0,340.0,9569.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.9522370671307452,0.0,0.0,273.0,267.0,normal
96023,0.0,262.0,3330.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.8886005125047481,0.0,0.0,167.0,247.0,normal
82890,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,215.0,11.0,0.8996945943420778,0.9401902839079124,0.0,0.0,0.0485908888779892,0.0685277919241838,0.0,264.0,10.0,attack
87815,0.0,53.0,71.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,222.0,245.0,0.0,0.0,0.0,0.0,0.9247628393840168,0.0,0.0,261.0,257.0,normal
99720,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,245.0,17.0,0.9150734538003,0.8923862397950658,0.0,0.0,0.0642765629843843,0.0577818214865762,0.0,250.0,18.0,attack
82983,0.0,30.0,82.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,61.0,152.0,0.0,0.0,0.0,0.0,0.9534770013390832,0.0306450190832632,0.0088775806332665,249.0,235.0,normal
32478,7424.626561503643,153.0,100.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.4522908216790706,0.5028414473240198,0.0,264.0,2.0,normal
16652,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,149.0,20.0,1.0588154748821357,0.93574610101443,0.0,0.0,0.1276884309795097,0.0549382414685189,0.0,255.0,22.0,attack
10833,396.8081691300611,75.0,1315.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.4694921260918081,0.0,0.507704898422951,0.9850410968367082,0.0,267.0,31.0,normal
7287,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,82.0,1.0,0.7704656876535482,0.8946791085353327,0.192094300422835,0.0,0.0189331332523823,0.3874305551845385,0.0,231.0,1.0,attack
50953,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,34.0,11.0,0.946061423579272,0.9620442749860566,0.0,0.0,0.3026230481847955,0.0831633570402753,0.0,263.0,70.0,attack
82189,0.0,276.0,31473.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.9833136739079872,0.944522344743107,0.0,0.0,1.00629543392935,0.0,0.0,274.0,247.0,normal
75837,0.0,242.0,2760.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.95356782110611,0.0,0.0,182.0,251.0,normal
90610,66.4184516675859,54.0,40.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.9214889519404562,0.0,0.0,8.0,7.0,normal
68865,0.0,36.0,72.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,58.0,131.0,0.0,0.0,0.0,0.0,1.0009402102358371,0.0,0.0090770942284368,242.0,252.0,normal
81473,0.0,745.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,9.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.851740833914854,0.0,0.0,17.0,105.0,normal
71636,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,193.0,20.0,0.0,0.0,1.0029043405990257,0.9281688457709896,0.0825986541012713,0.0666514717991269,0.0,247.0,20.0,attack
56291,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,265.0,16.0,1.0445352439171027,0.9262776542522568,0.0,0.0,0.0618938595013772,0.0549591457518138,0.0,277.0,6.0,attack
92627,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,241.0,7.0,0.9710146679139862,0.9080827193478384,0.0,0.0,0.0286110793874143,0.0604606370035028,0.0,268.0,8.0,attack
72178,0.0,32.0,69.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,127.0,140.0,0.0,0.0,0.0,0.0,0.9181107617065836,0.0,0.0,251.0,264.0,normal
67227,0.0,347.0,2450.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,21.0,0.0,0.0,0.0,0.0,0.9628743494165284,0.0,0.0,236.0,252.0,normal
101538,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,309.0,6.0,0.9028242984678122,0.88886312854529,0.0,0.0,0.0180709021761734,0.0485969068826331,0.0,249.0,1.0,attack
74021,4900.352890580704,118.0,121.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9295964517316536,0.0,0.0,241.0,1.0,normal
14677,7236.63536425625,91.0,114.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.3273293117936001,0.661129942387833,0.0,257.0,1.0,normal
